flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,label
4095,4095,3263,3578,2610,8.97,-3.83,3.11,0.33,-0.31,hola
4095,4095,3253,3573,2604,9.12,-3.07,3.31,0.27,-0.29,hola
4095,4095,3251,3568,2597,9.40,-1.58,2.91,0.39,-0.18,hola
4095,4095,3249,3597,2608,9.28,-1.07,3.07,0.37,-0.22,hola
4095,4095,3258,3583,2610,9.55,0.17,2.73,0.38,-0.29,hola
4095,4095,3249,3583,2604,9.52,1.14,2.60,0.73,-0.29,hola
4095,4095,3235,3574,2598,9.72,1.73,1.70,0.22,-0.19,hola
4095,4095,3238,3572,2607,9.50,2.31,1.58,0.59,-0.07,hola
4095,4095,3214,3583,2610,9.35,2.97,1.58,0.23,-0.01,hola
4095,4095,3206,3583,2613,9.00,3.87,1.80,0.62,-0.06,hola
4095,4095,3203,3566,2605,8.70,4.90,1.43,0.56,-0.07,hola
4095,4095,3206,3578,2607,7.95,6.53,1.41,0.42,-0.07,hola

4095,4095,3361,3583,2657,1.50,-0.94,0.68,0.04,-0.03,hola
4095,4095,3344,3599,2645,8.35,-5.08,3.54,0.15,-0.10,hola
4095,4095,3323,3583,2635,8.66,-4.46,3.45,0.26,-0.29,hola
4095,4095,3315,3583,2643,8.91,-3.97,3.05,0.48,-0.27,hola
4095,4095,3315,3583,2639,9.12,-3.36,2.85,0.79,-0.20,hola
4095,4095,3315,3597,2640,9.12,-2.12,3.02,0.85,-0.19,hola
4095,4095,3323,3583,2651,9.18,-0.89,2.93,1.08,-0.38,hola
4095,4095,3317,3598,2655,9.23,1.00,1.53,1.17,-0.35,hola
4095,4095,3300,3597,2659,8.96,2.46,1.45,0.99,-0.37,hola
4095,4095,3283,3600,2667,9.01,2.87,1.67,1.07,-0.59,hola
4095,4095,3271,3618,2651,8.76,4.75,-0.09,1.00,-0.60,hola
4095,4095,3253,3616,2647,7.72,6.79,-0.90,0.85,-0.49,hola
4095,4095,3248,3607,2653,7.23,7.52,-1.73,0.71,-0.27,hola
4095,4095,3275,3627,2672,6.43,7.65,-2.52,0.65,-0.49,hola
4095,4095,3280,3638,2684,6.25,7.66,-3.24,0.33,-0.25,hola

4095,4095,3379,3627,2627,1.42,-1.00,0.61,-0.21,-0.02,hola
4095,4095,3353,3643,2627,8.38,-4.84,3.17,-0.01,-0.02,hola
4095,4095,3359,3630,2629,8.49,-4.79,3.20,0.12,-0.10,hola
4095,4095,3346,3641,2627,8.31,-6.76,3.36,0.73,-0.39,hola
4095,4095,3341,3632,2634,9.38,-2.69,2.74,0.79,-0.15,hola
4095,4095,3341,3632,2633,9.06,-2.11,3.78,0.56,-0.04,hola
4095,4095,3333,3634,2631,9.45,-0.36,3.43,0.60,-0.11,hola
4095,4095,3325,3641,2647,9.44,0.39,3.54,0.24,-0.04,hola
