flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,label
3093,2902,2494,2875,2952,6.25,-3.86,7.05,0.01,0.17,mal

4095,4095,3135,4095,4095,1.75,-0.29,0.40,0.07,0.18,mal
4095,4095,3115,4095,4095,9.61,-2.16,2.51,0.20,0.05,mal
4095,4095,3111,4095,4095,9.56,-2.27,2.79,0.06,0.23,mal
4095,4095,3101,4095,4095,9.61,-2.12,2.90,0.01,0.16,mal
4095,4095,3059,4095,4095,9.58,-2.65,3.03,0.07,0.11,mal
4095,4095,3042,4095,4095,9.38,-2.64,3.47,-0.01,0.18,mal
4095,4095,3031,4095,4095,9.47,-2.45,3.43,0.08,0.06,mal
4095,4095,3019,4095,4095,9.26,-2.76,2.86,0.15,0.42,mal
4095,4095,3008,4095,4095,8.49,-3.09,3.66,0.08,0.65,mal
4095,4095,2930,4095,4095,8.49,-3.02,4.51,-0.05,0.41,mal
4095,4095,2901,4095,4095,8.38,-3.00,4.53,-0.06,0.50,mal
4095,4095,2881,4095,4095,7.89,-3.21,5.33,0.04,0.42,mal
4095,3568,2816,3984,4095,7.84,-3.33,5.54,0.05,0.38,mal
4095,3319,2657,3800,4095,7.60,-3.21,5.90,-0.02,0.43,mal
4095,3135,2582,3647,4095,7.17,-3.38,6.37,-0.07,0.36,mal

4095,4095,3271,4095,4095,1.80,-0.49,0.36,0.41,0.13,mal
4095,4095,3314,4095,4095,9.80,-2.55,3.60,0.28,0.33,mal
4095,4095,3285,4095,4095,9.86,-2.45,3.83,-0.31,0.27,mal
4095,4095,3153,4095,4095,9.30,-1.28,3.14,0.30,0.48,mal
4095,4095,3088,4095,4095,9.69,-2.15,4.90,-0.38,0.26,mal
4095,4095,2975,4095,4095,9.59,-2.29,5.08,-0.06,0.16,mal
4095,4095,2896,4095,4095,9.37,-2.19,4.95,-0.06,0.43,mal
4095,4095,2849,3707,4095,8.69,-2.44,5.25,-0.07,0.59,mal
4095,4095,2547,3327,4095,8.19,-3.14,5.70,0.02,0.47,mal
4095,4095,2390,3065,4095,7.52,-3.10,6.31,0.13,0.30,mal
4095,4095,2320,2818,3479,7.22,-3.22,6.01,-0.08,0.43,mal
3925,2816,2291,2704,3273,7.04,-3.70,6.34,0.09,0.40,mal
3808,2735,2247,2663,3029,6.20,-3.60,6.94,-0.00,0.45,mal
3738,2695,2227,2613,2910,5.99,-3.54,7.50,-0.06,0.04,mal
3697,2653,2216,2617,2874,6.46,-3.87,7.03,-0.11,0.09,mal

4095,4095,3242,4095,4095,1.74,-0.49,0.39,0.29,0.01,mal
4095,4095,3229,4095,4095,9.76,-3.28,2.50,0.09,0.27,mal
4095,4095,3282,4095,4048,9.68,-3.40,3.58,0.01,0.65,mal
4095,4095,3288,4095,4076,9.25,-3.67,5.07,0.01,0.49,mal
4095,4095,3312,4095,4095,9.42,-3.45,4.99,-0.11,0.58,mal
4095,4095,3248,4095,4095,8.75,-3.41,5.35,0.01,0.59,mal
4095,4095,2978,4095,4095,7.89,-3.84,5.83,-0.06,0.33,mal
4095,4095,2811,3573,4095,7.83,-4.23,5.65,-0.03,0.57,mal
4095,4095,2523,3063,4095,6.71,-4.10,5.61,0.29,0.88,mal
4059,3010,2352,2835,3543,5.89,-4.64,7.43,0.22,0.60,mal
3783,2779,2298,2693,3056,5.23,-4.38,7.90,0.03,0.65,mal
3635,2750,2272,2657,2893,4.66,-4.51,7.44,0.18,0.75,mal
3575,2702,2267,2646,2802,3.90,-4.41,8.30,0.12,0.38,mal
3577,2689,2283,2640,2768,4.08,-4.36,8.42,0.11,0.10,mal
3598,2695,2305,2640,2723,4.04,-4.29,8.47,0.03,-0.04,mal

4095,4095,3371,4095,4095,1.71,-0.62,0.43,-0.08,0.12,mal
4095,4095,3329,4095,4093,9.59,-2.93,2.56,-0.00,0.23,mal
4095,4095,3315,4095,4095,9.57,-2.87,2.31,0.35,0.30,mal
4095,4095,3306,4095,4095,9.15,-3.52,3.12,0.13,0.42,mal
4095,4095,3231,4095,4095,9.26,-3.04,3.12,0.33,0.43,mal
4095,4095,3146,4095,4095,9.33,-3.83,4.59,0.27,0.22,mal
4095,4095,3018,4095,4095,9.03,-3.94,4.52,0.11,0.54,mal
